condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm2_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,query_plus_structure_and_water,8738,196,0.9202882185011365,0.9305754579654412,0.9225654059621813,0.0024516772363093464,-0.0005349390200426463,0.0
esm2_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without_rsa,8738,196,0.9128543420928484,0.9254600821028828,0.9161145743743266,-0.0049821991719787295,-0.007968815428330722,0.007433876408288076
esm2_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__geometry,8738,196,0.919995366760657,0.9304545154992032,0.9219832381486354,0.002158825495829797,-0.0008277907605221957,0.00029285174047954943
esm2_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__contact_network,8738,196,0.9198697391267265,0.9303976641347869,0.9221359100764397,0.002033197861899372,-0.0009534183944526209,0.0004184793744099746
esm2_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__community_domain,8738,196,0.9195385390009103,0.9298201644181043,0.9219657064568846,0.0017019977360831495,-0.0012846185202688432,0.0007496795002261969
esm2_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__putative_polar_contacts,8738,196,0.9199668150256728,0.9301455062309776,0.922127633666936,0.0021302737608456246,-0.0008563424955063681,0.00032140347546372183
esm2_frozen_bilstm_attn,1,water_eligible_fixed,all_eligible_queries,test,full_without__water_network,8738,196,0.9208231575211792,0.9309431649843898,0.9239163826888336,0.0029866162563519927,0.0,-0.0005349390200426463
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_biophysics,5067,169,0.9604610162773762,0.9606627846586723,0.9486486056307215,0.0,0.0001695073163907601,0.0003938552351431257
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_ordinary_structure,5067,169,0.9602915089609855,0.9612232104676033,0.9489348028222109,-0.0001695073163907601,0.0,0.0005633625515338858
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,query_plus_structure_and_water,5067,169,0.9608548715125194,0.9621572680351503,0.946954381837786,0.0003938552351431257,0.0005633625515338858,0.0
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without_rsa,5067,169,0.9612758354545117,0.9611102206930648,0.9485413118724602,0.0008148191771354396,0.0009843264935261997,-0.0004209639419923139
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__geometry,5067,169,0.9605591684918304,0.9620096385692283,0.9479366687070853,9.815221445419464e-05,0.00026765953084495475,0.00029570302068893106
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__contact_network,5067,169,0.9608573642671723,0.9619845788822683,0.9490431705254609,0.000396347989796042,0.0005658553061868021,-2.492754652916318e-06
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__community_domain,5067,169,0.9612964006803973,0.9624161805383034,0.9472144469329515,0.0008353844030211111,0.0010048917194118712,-0.00044152916787798535
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__putative_polar_contacts,5067,169,0.960850509191877,0.9620987025269979,0.9468791140458612,0.0003894929145007442,0.0005590002308915043,4.362320642381512e-06
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,validation,full_without__water_network,5067,169,0.9602915089609855,0.9612232104676033,0.9489348028222109,-0.0001695073163907601,0.0,0.0005633625515338858
esm2_frozen_bilstm_attn,-1,water_eligible_fixed,sequence_distal_ge21,test,query_biophysics,4807,171,0.9558667659751431,0.9586784170274529,0.9431088265845143,0.0,8.016008471001257e-05,-0.0005245897552295098
