condition,sign,stage,evaluation_split,structural_cohort,model_training_cohort,fitted_model_identifier,n_train_segments,n_train_proteins,model_status,n_segments,n_selected_segments,n_control_segments,n_proteins,weighted_auroc,weighted_average_precision,macro_within_protein_q8_concordance,n_matched_protein_q8_strata,delta_auroc_from_previous_stage,delta_concordance_from_previous_stage
esm2_top28_bilstm_attn,-1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6410,694,ok,1308,584,724,144,0.8895016472222799,0.8593642496837055,0.9102105728521298,146,0.00299510607007214,-0.004309599083391125
esm2_top28_bilstm_attn,-1,00_q8_only,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6410,694,ok,1246,577,669,138,0.5,0.4999999999999996,0.5,138,,
esm2_top28_bilstm_attn,-1,01_base_biophysics,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6410,694,ok,1246,577,669,138,0.8631597836261758,0.8048671966346831,0.8805752869695675,138,0.36315978362617585,0.38057528696956755
esm2_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6410,694,ok,1246,577,669,138,0.876791721484158,0.8354127773009812,0.899534039695848,138,0.013631937857982113,0.018958752726280448
esm2_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6410,694,ok,1246,577,669,138,0.8768105398948769,0.8349548115339093,0.8939781149364365,138,1.8818410718934864e-05,-0.005555924759411468
esm2_top28_bilstm_attn,-1,04_add_contact_network,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6410,694,ok,1246,577,669,138,0.8744201993749683,0.8325614001042168,0.8906687868134437,138,-0.002390340519908607,-0.003309328122992783
esm2_top28_bilstm_attn,-1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6410,694,ok,1246,577,669,138,0.8757808637938965,0.8342449894735896,0.8930597319160161,138,0.0013606644189282369,0.002390945102572317
esm2_top28_bilstm_attn,1,00_q8_only,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,29166,885,ok,6167,1023,5144,183,0.5,0.5000000000000009,0.5,440,,
esm2_top28_bilstm_attn,1,01_base_biophysics,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,29166,885,ok,6167,1023,5144,183,0.8122421880724756,0.7966832972630451,0.816751266337692,440,0.3122421880724756,0.316751266337692
esm2_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,29166,885,ok,6167,1023,5144,183,0.8375221908110024,0.8226019783633972,0.845770117835764,440,0.02528000273852682,0.02901885149807193
esm2_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,29166,885,ok,6167,1023,5144,183,0.8437294346977664,0.8302478605261502,0.8505983337153171,440,0.006207243886763969,0.004828215879553177
esm2_top28_bilstm_attn,1,04_add_contact_network,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,29166,885,ok,6167,1023,5144,183,0.8514340280536034,0.8370834804774722,0.8553025943756244,440,0.007704593355836953,0.004704260660307269
esm2_top28_bilstm_attn,1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,29166,885,ok,6167,1023,5144,183,0.8575692189242696,0.8438902851557096,0.8636703136353495,440,0.006135190870666274,0.008367719259725126
esm2_top28_bilstm_attn,1,00_q8_only,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,29166,885,ok,6053,1006,5047,175,0.5,0.5000000000000002,0.5,443,,
esm2_top28_bilstm_attn,1,01_base_biophysics,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,29166,885,ok,6053,1006,5047,175,0.8048563664525836,0.8013880028687673,0.8060351567282128,443,0.3048563664525836,0.3060351567282128
esm2_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,29166,885,ok,6053,1006,5047,175,0.8379926202994796,0.8250072688112902,0.8360396455450422,443,0.033136253846896,0.030004488816829378
esm2_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,29166,885,ok,6053,1006,5047,175,0.8473569394232273,0.8344235607082231,0.8447307408959162,443,0.009364319123747689,0.008691095350873979
esm2_top28_bilstm_attn,1,04_add_contact_network,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,29166,885,ok,6053,1006,5047,175,0.8539624049311825,0.841277791317725,0.8500342631957626,443,0.006605465507955155,0.00530352229984643
esm2_top28_bilstm_attn,1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,29166,885,ok,6053,1006,5047,175,0.8575098940260021,0.8438253342265015,0.8542775076514487,443,0.0035474890948196114,0.004243244455686135
esm2_top4_bilstm_attn,-1,00_q8_only,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,6620,704,ok,1375,596,779,144,0.5,0.4999999999999996,0.5,150,,
esm2_top4_bilstm_attn,-1,01_base_biophysics,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6620,704,ok,1375,596,779,144,0.8609345954083862,0.823943394951751,0.8877274942723355,150,0.36093459540838624,0.38772749427233555
esm2_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6620,704,ok,1375,596,779,144,0.8666796461017006,0.8307090238294843,0.9027559424041567,150,0.005745050693314324,0.015028448131821137
esm2_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6620,704,ok,1375,596,779,144,0.8704611724255339,0.8300926000263973,0.8970672447481972,150,0.0037815263238333285,-0.005688697655959474
esm2_top4_bilstm_attn,-1,04_add_contact_network,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6620,704,ok,1375,596,779,144,0.8706036992226706,0.8275948937197927,0.8919803480543559,150,0.00014252679713666616,-0.005086896693841325
esm2_top4_bilstm_attn,-1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6620,704,ok,1375,596,779,144,0.8713437582061444,0.8276162265428715,0.8935504076244156,150,0.0007400589834738458,0.0015700595700597342
esm2_top4_bilstm_attn,-1,00_q8_only,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,6620,704,ok,1224,588,636,131,0.5,0.49999999999999917,0.5,133,,
esm2_top4_bilstm_attn,-1,01_base_biophysics,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6620,704,ok,1224,588,636,131,0.859062952850467,0.8151060384884683,0.8727320134138639,133,0.35906295285046697,0.37273201341386386
esm2_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6620,704,ok,1224,588,636,131,0.8692852616024229,0.8347570748125673,0.8899430778520333,133,0.010222308751955955,0.017211064438169443
esm2_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6620,704,ok,1224,588,636,131,0.8710334049991416,0.8371094941139745,0.8897159386460215,133,0.0017481433967186932,-0.00022713920601180604
esm2_top4_bilstm_attn,-1,04_add_contact_network,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6620,704,ok,1224,588,636,131,0.8713874128738561,0.8360645888413092,0.8949382250093169,133,0.00035400787471451256,0.005222286363295359
esm2_top4_bilstm_attn,-1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6620,704,ok,1224,588,636,131,0.8732354577334938,0.8366330296359493,0.8936176998415734,133,0.001848044859637632,-0.0013205251677435026
esm2_top4_bilstm_attn,1,00_q8_only,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30069,909,ok,6205,1065,5140,185,0.5,0.500000000000003,0.5,443,,
esm2_top4_bilstm_attn,1,01_base_biophysics,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30069,909,ok,6205,1065,5140,185,0.7955688820104012,0.7775361693730158,0.799225139451896,443,0.2955688820104012,0.299225139451896
esm2_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30069,909,ok,6205,1065,5140,185,0.8243826777065472,0.8140550264251158,0.8187235028647225,443,0.02881379569614595,0.019498363412826514
esm2_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30069,909,ok,6205,1065,5140,185,0.8323824887629492,0.8202142121267311,0.8275504832680217,443,0.007999811056402018,0.008826980403299212
esm2_top4_bilstm_attn,1,04_add_contact_network,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30069,909,ok,6205,1065,5140,185,0.840308659657963,0.827270096993041,0.838379697966496,443,0.007926170895013795,0.01082921469847431
esm2_top4_bilstm_attn,1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30069,909,ok,6205,1065,5140,185,0.8465701462247635,0.8359547630893708,0.843555907532183,443,0.006261486566800478,0.005176209565686984
esm2_top4_bilstm_attn,1,00_q8_only,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30069,909,ok,6136,1015,5121,175,0.5,0.49999999999999806,0.5,444,,
esm2_top4_bilstm_attn,1,01_base_biophysics,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30069,909,ok,6136,1015,5121,175,0.8069735394040056,0.8009974942061633,0.8135966226786078,444,0.3069735394040056,0.3135966226786078
esm2_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30069,909,ok,6136,1015,5121,175,0.8361476807267421,0.8306116143943957,0.8358179742033667,444,0.029174141322736435,0.022221351524758903
esm2_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30069,909,ok,6136,1015,5121,175,0.846286637371011,0.838025169245108,0.8463808406314268,444,0.010138956644268893,0.010562866428060147
esm2_top4_bilstm_attn,1,04_add_contact_network,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30069,909,ok,6136,1015,5121,175,0.8513229211334291,0.8419941782590014,0.8457379694414007,444,0.005036283762418159,-0.0006428711900261508
esm2_top4_bilstm_attn,1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm2_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30069,909,ok,6136,1015,5121,175,0.8550066588314618,0.8441521422543775,0.8508948964352706,444,0.003683737698032652,0.005156926993869937
esm3_frozen_bilstm_attn,-1,00_q8_only,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7371,701,ok,1425,650,775,150,0.5,0.5000000000000014,0.5,154,,
esm3_frozen_bilstm_attn,-1,01_base_biophysics,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7371,701,ok,1425,650,775,150,0.849651894973392,0.8178454096770749,0.8798818844562507,154,0.349651894973392,0.3798818844562507
esm3_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7371,701,ok,1425,650,775,150,0.8560589005799901,0.8277455777457918,0.8759793945033278,154,0.006407005606598126,-0.0039024899529228607
esm3_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7371,701,ok,1425,650,775,150,0.863921624153742,0.8382624118563679,0.8847664094084731,154,0.00786272357375184,0.008787014905145218
esm3_frozen_bilstm_attn,-1,04_add_contact_network,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7371,701,ok,1425,650,775,150,0.8687067808775384,0.8400362434996451,0.8886076303710096,154,0.004785156723796424,0.0038412209625365845
esm3_frozen_bilstm_attn,-1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7371,701,ok,1425,650,775,150,0.8698642045510762,0.8395738796436795,0.8879095252293078,154,0.0011574236735377719,-0.0006981051417018769
esm3_frozen_bilstm_attn,-1,00_q8_only,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7371,701,ok,1318,619,699,136,0.5,0.4999999999999997,0.5,145,,
esm3_frozen_bilstm_attn,-1,01_base_biophysics,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7371,701,ok,1318,619,699,136,0.8387884393570133,0.7871564679179857,0.8626292409697582,145,0.3387884393570133,0.36262924096975824
esm3_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7371,701,ok,1318,619,699,136,0.8530339614819651,0.8131029397104113,0.8732760945950602,145,0.014245522124951782,0.010646853625301933
esm3_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7371,701,ok,1318,619,699,136,0.8568662128481908,0.8215883527975798,0.8757677767634664,145,0.0038322513662256696,0.0024916821684062285
esm3_frozen_bilstm_attn,-1,04_add_contact_network,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7371,701,ok,1318,619,699,136,0.8541514089438399,0.8147421676298612,0.8802411166419788,145,-0.00271480390435086,0.0044733398785123946
esm3_frozen_bilstm_attn,-1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7371,701,ok,1318,619,699,136,0.8561304955525998,0.8143296368900035,0.8834990305033408,145,0.0019790866087598946,0.003257913861361983
esm3_frozen_bilstm_attn,1,00_q8_only,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30949,915,ok,6392,923,5469,181,0.5,0.4999999999999974,0.5,421,,
esm3_frozen_bilstm_attn,1,01_base_biophysics,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30949,915,ok,6392,923,5469,181,0.803260765988599,0.7919494802895034,0.8048534918899366,421,0.30326076598859897,0.3048534918899366
esm3_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30949,915,ok,6392,923,5469,181,0.8271428730083175,0.8142518007247305,0.8155869221674272,421,0.02388210701971849,0.01073343027749063
esm3_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30949,915,ok,6392,923,5469,181,0.8332595701737582,0.8207645202549796,0.8259351817717895,421,0.006116697165440721,0.010348259604362253
esm3_frozen_bilstm_attn,1,04_add_contact_network,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30949,915,ok,6392,923,5469,181,0.8424843783781432,0.8291952899766648,0.8451062008899942,421,0.009224808204384982,0.019171019118204735
esm3_frozen_bilstm_attn,1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30949,915,ok,6392,923,5469,181,0.8477397405205005,0.8350465073208903,0.849319036321248,421,0.005255362142357334,0.004212835431253836
esm3_frozen_bilstm_attn,1,00_q8_only,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30949,915,ok,6004,882,5122,171,0.5,0.5000000000000001,0.5,402,,
esm3_frozen_bilstm_attn,1,01_base_biophysics,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30949,915,ok,6004,882,5122,171,0.8230392658047718,0.8170705584498648,0.8287075563156279,402,0.3230392658047718,0.32870755631562787
esm3_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30949,915,ok,6004,882,5122,171,0.8473082628371096,0.8373099383607641,0.8522522520442001,402,0.024268997032337758,0.023544695728572207
esm3_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30949,915,ok,6004,882,5122,171,0.8571171411585015,0.8466908327480809,0.8556545181898034,402,0.009808878321391878,0.00340226614560335
esm3_frozen_bilstm_attn,1,04_add_contact_network,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30949,915,ok,6004,882,5122,171,0.8669415860350953,0.8531031506846355,0.8628490485270981,402,0.00982444487659384,0.007194530337294669
esm3_frozen_bilstm_attn,1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30949,915,ok,6004,882,5122,171,0.8677174754706275,0.8529810346972246,0.8625701996652797,402,0.0007758894355321955,-0.00027884886181839263
esm3_top28_bilstm_attn,-1,00_q8_only,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6833,691,ok,1393,646,747,150,0.5,0.5000000000000003,0.5,153,,
esm3_top28_bilstm_attn,-1,01_base_biophysics,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6833,691,ok,1393,646,747,150,0.8458337957776534,0.814486180636516,0.8662285371484515,153,0.3458337957776534,0.3662285371484515
esm3_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6833,691,ok,1393,646,747,150,0.848552374315576,0.817672634273235,0.8560400604511713,153,0.002718578537922567,-0.01018847669728018
esm3_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6833,691,ok,1393,646,747,150,0.8540770028412772,0.8272840492893725,0.8555739578045811,153,0.005524628525701236,-0.00046610264659019407
esm3_top28_bilstm_attn,-1,04_add_contact_network,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6833,691,ok,1393,646,747,150,0.8606763039383029,0.8355656175820696,0.8678144156034348,153,0.006599301097025667,0.012240457798853632
esm3_top28_bilstm_attn,-1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6833,691,ok,1393,646,747,150,0.8638310642076487,0.8396961469777144,0.8664021936116026,153,0.003154760269345802,-0.0014122219918321077
esm3_top28_bilstm_attn,-1,00_q8_only,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6833,691,ok,1306,643,663,138,0.5,0.4999999999999999,0.5,144,,
esm3_top28_bilstm_attn,-1,01_base_biophysics,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6833,691,ok,1306,643,663,138,0.8738135211803726,0.8310002896310624,0.8931951510423732,144,0.3738135211803726,0.39319515104237324
esm3_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6833,691,ok,1306,643,663,138,0.8825132949389203,0.852757049927882,0.905882121190281,144,0.00869977375854769,0.012686970147907761
esm3_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6833,691,ok,1306,643,663,138,0.8850924928592377,0.8624241160933991,0.908903525583213,144,0.0025791979203174664,0.00302140439293197
esm3_top28_bilstm_attn,-1,04_add_contact_network,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6833,691,ok,1306,643,663,138,0.8843920950976337,0.8609525040043692,0.9071543324538117,144,-0.0007003977616040213,-0.0017491931294012497
esm3_top28_bilstm_attn,-1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6833,691,ok,1306,643,663,138,0.8859534256650133,0.8621728064628696,0.90531588861884,144,0.0015613305673796152,-0.0018384438349716703
esm3_top28_bilstm_attn,1,00_q8_only,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,31063,888,ok,6360,951,5409,176,0.5,0.5000000000000074,0.5,421,,
esm3_top28_bilstm_attn,1,01_base_biophysics,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,31063,888,ok,6360,951,5409,176,0.8131381046044506,0.8033213161267359,0.812195043114884,421,0.3131381046044506,0.312195043114884
esm3_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,31063,888,ok,6360,951,5409,176,0.8341087873447595,0.8261748113725085,0.8330381540532188,421,0.020970682740308888,0.020843110938334797
esm3_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,31063,888,ok,6360,951,5409,176,0.838046621006095,0.8289721879389479,0.8399297872117829,421,0.003937833661335488,0.006891633158564114
esm3_top28_bilstm_attn,1,04_add_contact_network,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,31063,888,ok,6360,951,5409,176,0.8485078503534524,0.8390147244456427,0.8483917878536242,421,0.010461229347357492,0.008462000641841327
esm3_top28_bilstm_attn,1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,31063,888,ok,6360,951,5409,176,0.854159786354458,0.8444417997581801,0.858862250337611,421,0.005651936001005553,0.010470462483986753
esm3_top28_bilstm_attn,1,00_q8_only,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,31063,888,ok,6381,968,5413,173,0.5,0.5000000000000032,0.5,438,,
esm3_top28_bilstm_attn,1,01_base_biophysics,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,31063,888,ok,6381,968,5413,173,0.8138898261831407,0.7974869971976002,0.8166362304698142,438,0.31388982618314065,0.31663623046981415
esm3_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,31063,888,ok,6381,968,5413,173,0.8300867493299207,0.8124603572745263,0.822400640445121,438,0.016196923146780007,0.005764409975306806
esm3_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,31063,888,ok,6381,968,5413,173,0.8347716738687248,0.817765102676034,0.8287492596176849,438,0.004684924538804092,0.006348619172563907
esm3_top28_bilstm_attn,1,04_add_contact_network,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,31063,888,ok,6381,968,5413,173,0.8476488655160125,0.8304631113282499,0.8411123693560489,438,0.012877191647287733,0.012363109738364075
esm3_top28_bilstm_attn,1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,31063,888,ok,6381,968,5413,173,0.8476320493782973,0.8296802440441845,0.8388025648334951,438,-1.6816137715203183e-05,-0.0023098045225538044
esm3_top4_bilstm_attn,-1,00_q8_only,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,7039,703,ok,1409,621,788,151,0.5,0.5000000000000011,0.5,154,,
esm3_top4_bilstm_attn,-1,01_base_biophysics,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7039,703,ok,1409,621,788,151,0.8371749016047529,0.7796248043494695,0.8545460435787005,154,0.33717490160475294,0.35454604357870045
esm3_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7039,703,ok,1409,621,788,151,0.845153510972005,0.7969353118629698,0.8650348607537033,154,0.007978609367252032,0.01048881717500283
esm3_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7039,703,ok,1409,621,788,151,0.8550755324786762,0.8096963372732318,0.8695306186719277,154,0.009922021506671208,0.00449575791822443
