condition,split,sign,label,target,unit_type,detection_method,n_proteins_total,n_proteins_with_target,n_proteins_with_prediction,total_target_units,total_detected_target_units,micro_coverage,macro_coverage,macro_coverage_ci95_low,macro_coverage_ci95_high,macro_precision,macro_precision_ci95_low,macro_precision_ci95_high,macro_recall,macro_recall_ci95_low,macro_recall_ci95_high,macro_specificity,macro_specificity_ci95_low,macro_specificity_ci95_high,macro_f1,macro_f1_ci95_low,macro_f1_ci95_high,macro_balanced_accuracy,macro_balanced_accuracy_ci95_low,macro_balanced_accuracy_ci95_high,macro_mcc,macro_mcc_ci95_low,macro_mcc_ci95_high,macro_target_prevalence,macro_target_prevalence_ci95_low,macro_target_prevalence_ci95_high,micro_tp,micro_fp,micro_fn,micro_tn,micro_precision,micro_recall,micro_specificity,micro_f1,micro_balanced_accuracy,micro_mcc
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within1,208,208,207,3498,786,0.22469982847341338,0.23278107638695633,0.21676623565540276,0.24861522516805912,0.19906650136829165,0.1871835776602756,0.2105103528251084,0.23278107638695633,0.216287652007504,0.24882703198378894,0.9278621940921543,0.924780617327515,0.9308809702207198,0.2088994199932762,0.1964719179607665,0.22170866894445565,0.5803216352395554,0.5719262984357671,0.5888016665317061,0.14734816943774173,0.1337405817461902,0.1607367703363669,0.07254445246022237,0.07033487736755864,0.07462054085014881,786.0,3087.0,2712.0,40750.0,0.2029434546862897,0.22469982847341338,0.9295800351301412,0.21326821326821327,0.5771399318017773,0.1472519176533535
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within2,208,208,207,3498,1071,0.30617495711835335,0.3162818596228881,0.2985206316619046,0.33427147694998344,0.16155833998971253,0.15456950504265082,0.167711896191649,0.3162818596228881,0.2977319586572519,0.33394602247376826,0.8745254718464873,0.8695873515477488,0.8791536809742619,0.20879284813519058,0.19998078815567344,0.21763931748825044,0.5954036657346877,0.5872434820872209,0.6038511218398022,0.1392809620626374,0.12874848543725897,0.1501980940032229,0.07254445246022237,0.07037341948693265,0.0747606866885596,1071.0,5384.0,2427.0,38453.0,0.1659178931061193,0.30617495711835335,0.8771813764628054,0.21521149402190295,0.5916781667905794,0.13977279977652868
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within5,208,208,207,3498,1473,0.42109777015437394,0.4329751740960936,0.4146559528203842,0.4511311726784212,0.10287378660032627,0.10004594799499521,0.10590502063605485,0.4329751740960936,0.4150424498130047,0.45022778593810914,0.7073214847417433,0.695901835072404,0.7179783503314885,0.1631516418685573,0.1582447797024122,0.16758063631150832,0.5701483294189185,0.5630159193482229,0.5780989909710419,0.07688510655030377,0.06978485172025024,0.08403385383640721,0.07254445246022237,0.07034702305580907,0.07469632130313585,1473.0,12630.0,2025.0,31207.0,0.10444586258242927,0.42109777015437394,0.7118872185596642,0.16737685358786433,0.5664924943570191,0.07606746502681835
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,band_interval,208,208,207,3498,1768,0.505431675242996,0.4812466284560183,0.4603650888921716,0.5018938198482288,0.12232044243205402,0.11825465069616287,0.12636656405059182,0.4812466284560183,0.46170908447873343,0.5011446545806142,0.7199317023066106,0.7045583518419818,0.7349556885079088,0.18898499463370388,0.18350199782622842,0.1943275215030577,0.6005891653813145,0.5937238529134636,0.6079526428268858,0.11640489379929628,0.10908668091380835,0.12327190054693167,0.07254445246022237,0.07034156962894893,0.07470098528770894,1768.0,13858.0,1730.0,29979.0,0.11314475873544093,0.505431675242996,0.6838743527157424,0.184898556787283,0.5946530139793692,0.10531241583215054
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3581,1190,0.33230941077911197,0.3433663330712506,0.32578639693628614,0.361916941889637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_frozen_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3581,1770,0.494275342083217,0.46634834925903895,0.44502597922796483,0.4886079935948088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,967,967,939,92205,122,0.0013231386584241635,0.0012748337972633644,0.0009920592127865852,0.0015757325868200965,0.02967908605405772,0.02200323701795032,0.037996738236528466,0.0012748337972633644,0.000988333511382344,0.0016004027121672743,0.9596747709186487,0.9584702399455706,0.9608857321225933,0.0024247196444684865,0.0018902044113011402,0.003036526469026784,0.48047480235795614,0.4797966993671666,0.4810781661390651,-0.12429332178011498,-0.12732167463123253,-0.12142758859121927,0.41236833872113504,0.4049811198261597,0.4200552297215885,122.0,5284.0,92083.0,124150.0,0.022567517573066964,0.0013231386584241635,0.9591761051964708,0.002499718269457336,0.48024962192744747,-0.12621408527023298
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,band_interval,967,967,939,92205,28011,0.30379046689442,0.23737240836922743,0.22581329709694284,0.24924299449017734,0.2259839764284841,0.21634762424282983,0.2366346560999652,0.23737240836922743,0.2259391178119737,0.2494458706613097,0.4568709560463707,0.4447352549462323,0.46912235215835973,0.21785769708031533,0.20828848140604134,0.22789292076795728,0.34712168220779904,0.34252105665851146,0.3514492070087551,-0.31765158192049314,-0.32578120232503377,-0.3093644673966982,0.41236833872113504,0.40488560701031906,0.41990582384655345,28011.0,76428.0,64194.0,53006.0,0.26820440639990806,0.30379046689442,0.40952145495001313,0.28489046195154694,0.3566559609222166,-0.283084374091614
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_exact,967,967,939,16230,12,0.0007393715341959334,0.0008737337484787897,0.0003075054692308365,0.0016307020262657267,0.0030446907843073977,0.0009317314518991835,0.0060793101408117296,0.0008737337484787897,0.0003026742578252046,0.0016183933553976398,0.9748382832905677,0.9743204527495642,0.9753877035350434,0.0013352952381436918,0.0004710049182180877,0.0025047766708395005,0.4878560085195232,0.487436980039231,0.488340538914689,-0.041629272309376616,-0.04288651233269585,-0.03992486646197939,0.07197259418148319,0.07100905788915636,0.07295543350960376,12.0,5394.0,16218.0,200015.0,0.0022197558268590455,0.0007393715341959334,0.9737401963886685,0.0011092623405435386,0.4872397839614322,-0.04309808858832751
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_within1,967,967,939,16230,40,0.0024645717806531116,0.0020728711731623473,0.0012639053491610343,0.002977100156599831,0.002283148374314789,0.0013892502820218476,0.0033764096227838444,0.0020728711731623473,0.0013089705789143477,0.0030039404811459673,0.9244688961186814,0.9228411085896594,0.9260700215121943,0.00210954927610563,0.0013183595838856014,0.003103542796286282,0.4632708836459219,0.4623834111522974,0.46414049178736344,-0.07476664653430107,-0.07609636062727382,-0.07333866281211804,0.07197259418148319,0.07104124078798116,0.07286491006333552,40.0,16178.0,16190.0,189231.0,0.002466395363176717,0.0024645717806531116,0.9212400625094324,0.002465483234714004,0.4618523171450427,-0.07632135735556382
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_within2,967,967,939,16230,106,0.006531115218730746,0.0056650416204392295,0.004280603535093378,0.0071860076193917734,0.003555411729485184,0.0027053679610116706,0.004487993307197239,0.0056650416204392295,0.004353641688291334,0.007142230086678843,0.8742961628619408,0.8715983497273904,0.8769076349020419,0.00421556104817006,0.00318450104439345,0.005319105849807039,0.43998060224119007,0.4384939719553617,0.4414379692579763,-0.09741723935633191,-0.09908546348777697,-0.0955543968515856,0.07197259418148319,0.07104924395440128,0.07292280808157842,106.0,26924.0,16124.0,178485.0,0.00392156862745098,0.006531115218730746,0.868924925392753,0.0049006010171058715,0.43772802030574187,-0.09914873532353413
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,apex_within5,967,967,939,16230,1566,0.09648798521256932,0.08720803046846148,0.08089275418731334,0.09364093662063042,0.024596008504075343,0.022709515850010013,0.02646784599092042,0.08720803046846148,0.08094054987614761,0.09357448490911147,0.729838848209119,0.7243058946134776,0.7351802714075861,0.036832198661329106,0.03406632794560647,0.039667000085395795,0.4085234393387902,0.4050404777020238,0.41189049371810615,-0.10984242030239018,-0.11355520855228973,-0.10602863444935358,0.07197259418148319,0.07109782935126294,0.07291410345764242,1566.0,57883.0,14664.0,147526.0,0.02634190650809938,0.09648798521256932,0.7182061156035032,0.041385324858943695,0.40734705040803626,-0.10896171383677597
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,neq_peak,residue,band_interval,967,967,939,16230,4501,0.2773259396179914,0.2141332716011331,0.20279361631683274,0.22661956695549718,0.03408827697446968,0.03243242921608822,0.03578983579069697,0.2141332716011331,0.20223434192702264,0.22577354970862273,0.5650265407753292,0.553697297605933,0.5760817866733199,0.05641482080252694,0.053536705961170716,0.05932736425468104,0.3895799061882312,0.3854454128076904,0.393333006719414,-0.12203155103198511,-0.1259072657566091,-0.11809032242510996,0.07197259418148319,0.07100754522012777,0.07289078174694939,4501.0,99938.0,11729.0,105471.0,0.043096927393023676,0.2773259396179914,0.5134682511477102,0.07460076738847592,0.39539709538285084,-0.10918112769695372
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,apex_any,967,967,0,16731,117,0.006993006993006993,0.008246948996767048,0.006119970144520437,0.010683417629810723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,train,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,967,967,0,16731,8079,0.48287609826071365,0.4075471771724252,0.3918710765861021,0.4232000857001937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,967,967,961,92205,5294,0.057415541456537066,0.0617058518713773,0.060072511919663195,0.06337292248182147,0.9208720059187057,0.9110439476333383,0.9306430114235724,0.0617058518713773,0.06004721136610148,0.0633295091224881,0.9965676348125421,0.9961211456967369,0.9970013016307048,0.11459989597333378,0.1115547214813304,0.11755083074197709,0.5291367433419597,0.528277041888156,0.5300867613961414,0.17311053158652046,0.1688769605361169,0.1771749722334291,0.41236833872113504,0.404873221445531,0.4200116598070728,5294.0,445.0,86911.0,128989.0,0.9224603589475519,0.057415541456537066,0.9965619543551153,0.1081025892346647,0.5269887479058262,0.16752117916032697
esm3_top4_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,967,967,961,92205,40865,0.4431972235778971,0.426241534612193,0.4171133238312665,0.43547906549356474,0.6818579929039665,0.6713758369101182,0.6923827000252182,0.426241534612193,0.4173285271124546,0.4356497430509581,0.8588854198862957,0.853184055001238,0.8645043309670845,0.5012359435913668,0.4931579107171559,0.5095304538098812,0.6425634772492443,0.6382180825196812,0.6468233687942663,0.31926074198807125,0.3103795888397779,0.3280889524534716,0.41236833872113504,0.4046803604122367,0.4202257738523943,40865.0,21598.0,51340.0,107836.0,0.6542273025631173,0.4431972235778971,0.8331350340714186,0.5284221687744071,0.6381661288246578,0.30274905400849605
esm3_top4_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_exact,967,967,961,16230,1405,0.08656808379544054,0.09079654914094036,0.0852964444492561,0.09686001627781433,0.24887616841858476,0.23446990177598842,0.26306671473123744,0.09079654914094036,0.08497853066146006,0.09632987331912284,0.9788103249039993,0.9782301897098515,0.9793877796971431,0.1302773550494079,0.12260287141839248,0.13778869897342358,0.5348034370224699,0.5318409313303114,0.5376357398329857,0.11147014492812354,0.102791239684224,0.1199022528732159,0.07197259418148319,0.071032431962333,0.07289326718131614,1405.0,4334.0,14825.0,201075.0,0.24481617006447115,0.08656808379544054,0.9789006323968278,0.12790750603122583,0.5327343580961341,0.10738865059616837
esm3_top4_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within1,967,967,961,16230,3648,0.22476894639556377,0.23148223476377522,0.22327519902617826,0.23954416277612717,0.20934193960573796,0.2039968481252119,0.21481567598600235,0.23148223476377522,0.22326147625032444,0.2395833655237325,0.9332666050937957,0.9318733527769226,0.9346577038299293,0.21330648508947214,0.20722975103716526,0.21935918698641296,0.5823744199287854,0.5785857231410109,0.5862871752514751,0.15527815691166624,0.14877361478801635,0.16165620706308167,0.07197259418148319,0.07100751872152196,0.0728930521344989,3648.0,13569.0,12582.0,191840.0,0.21188360341522913,0.22476894639556377,0.9339415507597039,0.2181361557090322,0.5793552485776339,0.15446571174884466
esm3_top4_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within2,967,967,961,16230,4817,0.29679605668515097,0.3006347619995148,0.2925676157153531,0.30845191098256586,0.16406614254958368,0.16085230359407265,0.1670582495168224,0.3006347619995148,0.29262300675302566,0.3087186080787622,0.8824000928038885,0.8800039756391013,0.8847748428461683,0.2063502263167892,0.20196853858525704,0.21027992335189413,0.5915174274017015,0.5877876886193238,0.5951996252644085,0.13815030433405787,0.13328970879160273,0.14277892797024302,0.07197259418148319,0.07107297505735696,0.07289196659997327,4817.0,23878.0,11413.0,181531.0,0.16786896671894058,0.29679605668515097,0.883753876412426,0.21444629938786866,0.5902749665487885,0.1401030443883605
esm3_top4_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within5,967,967,961,16230,6547,0.403388786198398,0.4033953417466769,0.3943981624987164,0.41202369251932464,0.10162099907971084,0.10010714076383777,0.10318554249522036,0.4033953417466769,0.3950259284987151,0.4118977618824972,0.723484283375851,0.7180344339293745,0.729145598018056,0.15881226585605476,0.15649830018474387,0.16121577311957355,0.5634398125612641,0.5602833492994972,0.5667931858790654,0.07181159474544754,0.0683361468854511,0.07533181142143246,0.07197259418148319,0.07105291817207737,0.07285199038076458,6547.0,56361.0,9683.0,149048.0,0.1040726139759649,0.403388786198398,0.725615722777483,0.165457807879906,0.5645022544879406,0.07454011679706764
esm3_top4_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,band_interval,967,967,961,16230,7407,0.45637707948243994,0.43247146255220403,0.4228790863326765,0.44248036716790795,0.12405780940817823,0.1219446464522978,0.12618043858631584,0.43247146255220403,0.4234450602392029,0.4420728090021291,0.7578945842265337,0.7522965970967136,0.7632074277991403,0.18682914436750647,0.1839640157495071,0.1896423679085972,0.5951830233893689,0.5917438308934252,0.5987043877664999,0.1138846471967021,0.11027731856937259,0.11743339929766737,0.07197259418148319,0.07106075621616875,0.07291924857547688,7407.0,55056.0,8823.0,150353.0,0.11858220066279238,0.45637707948243994,0.731968901070547,0.18825054325035265,0.5941729902764935,0.10906242189473538
esm3_top4_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,967,967,0,16731,5250,0.31378877532723687,0.32334255671498313,0.31602353614576933,0.3304690932456987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,967,967,0,16731,7302,0.4364353595122826,0.4164967141403589,0.40771530515842896,0.4250543471983109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm3_top4_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,208,19379,24,0.0012384539965942516,0.00124193106173892,0.0006407328070647054,0.0018786715439432229,0.02601018772893773,0.012322144001831504,0.042527043269230735,0.00124193106173892,0.0006571795615431083,0.0019409938528410116,0.957905026034799,0.9556140550046421,0.9601267321145205,0.002359169246989142,0.0013073247197055,0.00366406905085627,0.4795734785482689,0.4784274970042168,0.48079994203097637,-0.1257135450139599,-0.13184851510325496,-0.1190467869987412,0.41067693071209754,0.39529062284653993,0.4258884544206718,24.0,1144.0,19355.0,26936.0,0.02054794520547945,0.0012384539965942516,0.9592592592592593,0.0023361074609432033,0.48024885662792677,-0.12531895579778118
esm3_top4_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,208,19379,5447,0.281077454977037,0.24833529175711772,0.22424253035025318,0.27255834293109615,0.22496079084359677,0.20497354973385448,0.24697614042261168,0.24833529175711772,0.2252536394714344,0.2720090736394959,0.43317809914070915,0.4100021723322482,0.4552576206379335,0.2285185859763424,0.20728640006314963,0.249278022488656,0.3407566954489134,0.3326635973870604,0.34907701353593035,-0.3221233694020134,-0.3382731757511496,-0.30595136143729984,0.41067693071209754,0.3947325215240098,0.4269038319773055,5447.0,16162.0,13932.0,11918.0,0.2520708963857652,0.281077454977037,0.42443019943019944,0.26578510783643994,0.35275382720361825,-0.29066359169204736
esm3_top4_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_exact,208,208,208,3497,1,0.00028595939376608524,0.00028280542986425336,0.0,0.0008484162895927601,0.0006868131868131868,0.0,0.0020604395604395605,0.00028280542986425336,0.0,0.0008484162895927601,0.9737125767881195,0.9726496225968307,0.9747250611610331,0.00040064102564102563,0.0,0.001201923076923077,0.4869976911089919,0.48643133369221264,0.4875679448119575,-0.04331266326543369,-0.04474489404039038,-0.041811305333970705,0.07262432419660286,0.07058062306569649,0.0746739611514275,1.0,1167.0,3496.0,42795.0,0.0008561643835616438,0.00028595939376608524,0.9734543469359902,0.00042872454448017146,0.48687015316487814,-0.044279885574947005
esm3_top4_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_within1,208,208,208,3497,8,0.002287675150128682,0.001812154911799942,0.0004248034441049147,0.003461377970125434,0.0015503193387808774,0.00046668075514229356,0.0028962457147553287,0.001812154911799942,0.00042016806722689073,0.003719780209226202,0.9211997955884499,0.9181303184869893,0.9243850857572846,0.0015969195684107965,0.00047071212778449623,0.003029489242482662,0.46150597525012493,0.4598439419380286,0.4631650678062859,-0.07613485878931642,-0.07871886355598028,-0.07347015730750053,0.07262432419660286,0.07043666750568525,0.07456457985809142,8.0,3496.0,3489.0,40466.0,0.00228310502283105,0.002287675150128682,0.9204767753969337,0.0022853878017426083,0.46138222527353123,-0.07716450713975127
