condition,split,metric,metric_kind,directional_hypothesis,n_paired_proteins,flex_minus_rigid_mean,flex_minus_rigid_median,sign_flip_null_mean,sign_flip_null_std,sign_flip_z,p_upper,p_lower,p_two_sided,p_upper_q_bh,p_lower_q_bh,p_two_sided_q_bh
esm3_top28_bilstm_attn,train,structured_linker_loop,binary,upper,933,0.7305730335098205,0.75,-0.00020699272472877363,0.02542797748374572,28.739211630248,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,q3_boundary_within2,binary,upper,933,0.37453776936525157,0.4125,0.00012640687781169946,0.018812012655576502,19.9027807041397,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,q8_boundary_within2,binary,upper,933,0.6092641891406516,0.6666666666666666,0.0002399997262306597,0.022898096089962326,26.597154061266888,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,distance_to_q3_boundary,distance,lower,933,-1.5839084454212728,-1.5999999999999996,-0.0020105499710350023,0.11139869436349614,-14.200327072851264,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,train,distance_to_q8_boundary,distance,lower,933,-3.08941041773294,-3.142857142857143,-0.0007196363038336932,0.13810137336380596,-22.3653878755604,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,train,rsa,continuous,two-sided,933,0.2979323477236874,0.2988523054335799,0.00012743491252570918,0.010782119959974842,27.62025593451629,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,exposed_rsa_ge025,binary,two-sided,933,0.5027425681989054,0.5,0.00033514447963669923,0.019252811741225295,26.095275353650464,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,disorder,continuous,upper,933,0.07935967814850427,0.05014720795831333,-0.00011291216175651728,0.003900241925759922,20.376323269940844,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,disorder_ge05,binary,upper,933,0.038080708438801486,0.0,-3.478923545427933e-05,0.004039865349851304,9.434843583501785,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,train,interface,binary,two-sided,933,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_top28_bilstm_attn,train,torsion_change_from_previous,continuous,upper,933,84.1262384271253,85.1523340746649,0.021016285817778552,3.0209604394995027,27.84055727497102,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,neq,continuous,flexibility-supporting higher,207,1.081119776709983,0.9990833333333335,0.0011452385872479359,0.08378281514863921,12.890167705713287,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,flexible_neq_gt1,binary,flexibility-supporting higher,207,0.8390556053330316,0.9090909090909091,0.00015705143781600915,0.05899919352920451,14.218813914464137,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,neq_top10_within_protein,binary,flexibility-supporting higher,207,0.38604587067592405,0.375,0.0003173019508107227,0.031006482319712616,12.440255710009495,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,neq_peak,binary,flexibility-supporting higher,207,0.23884018452096256,0.2222222222222222,0.0001239790832525385,0.022182949808539784,10.761247151441117,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,distance_to_neq_peak,distance,flexibility-supporting lower,207,-6.070077137917695,-6.076923076923077,0.0018734136144113926,0.45407401374729867,-13.372160413723366,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,validation,distance_to_neq_top10,distance,flexibility-supporting lower,207,-5.329055860296607,-5.427272727272728,-0.013012580872456922,0.4362315057250392,-12.186289182824181,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q3_is_H,binary,two-sided,207,-0.6504360683545859,-0.7142857142857143,-0.0004580469454849136,0.05076362312376043,-12.804011640864777,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q3_is_E,binary,two-sided,207,-0.26181738884996386,-0.16666666666666666,-0.0004616781535121825,0.02871653991655101,-9.10122568582217,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q3_is_C,binary,two-sided,207,0.9122534572045499,1.0,0.0009372547960839343,0.06519468117401254,13.978382683950121,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q8_is_T,binary,upper,207,0.2573307287860615,0.25,-0.00018782377695690392,0.023723927113297644,10.854802888796396,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q8_is_S,binary,upper,207,0.15220895195151488,0.125,0.00011093831677546397,0.016141451458693355,9.422821362996045,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q8_turn_or_bend_TS,binary,upper,207,0.40953968073757635,0.42857142857142855,-3.695278840352203e-05,0.033277444581361566,12.307935260010336,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q8_loop_turn_bend_CTS,binary,upper,207,0.8821782586510903,1.0,0.00023534678523326637,0.06307955581199294,13.981438209464667,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,structured_linker_loop,binary,upper,207,0.7269198025227326,0.75,2.0706402126512645e-05,0.053272860852817024,13.644829364972395,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q3_boundary_within2,binary,upper,207,0.40321962723250465,0.5,0.00022792093314056804,0.03961880652988694,10.171727560631144,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,q8_boundary_within2,binary,upper,207,0.6310358998574104,0.7142857142857142,-0.0004131948497917449,0.05032739609175142,12.546826256538546,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,distance_to_q3_boundary,distance,lower,207,-1.841280595365376,-1.9107142857142856,0.000493243015034418,0.20831490195909588,-8.84129661901027,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,validation,distance_to_q8_boundary,distance,lower,207,-3.2207080984720413,-3.4166666666666665,-0.005621818977874302,0.2705238884237054,-11.884666815296434,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,validation,rsa,continuous,two-sided,207,0.3206627806834693,0.3233376863811698,0.00013068113287100172,0.024631068939440854,13.013324770381429,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,exposed_rsa_ge025,binary,two-sided,207,0.534616314970333,0.5238095238095237,0.0003772782878784134,0.041972860611786365,12.728201721195896,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,disorder,continuous,upper,207,0.08663099755576842,0.05360460474621504,1.3433539684265195e-05,0.008698678060235498,9.957554862507369,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,disorder_ge05,binary,upper,207,0.04137438824700456,0.0,0.00014347359578862248,0.007657563273093262,5.3843387486057,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,validation,interface,binary,two-sided,207,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_top28_bilstm_attn,validation,torsion_change_from_previous,continuous,upper,207,88.66322250034811,90.64407977979837,-0.055651996352446886,6.715458304739614,13.211142184307041,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,neq,continuous,flexibility-supporting higher,205,1.0589719506533408,1.0208285714285719,-0.0014152446238102738,0.08300760676187241,12.774578579516582,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,flexible_neq_gt1,binary,flexibility-supporting higher,205,0.8184952450774919,0.9,-0.000840054990978982,0.0591314118991138,13.856176839923389,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,neq_top10_within_protein,binary,flexibility-supporting higher,205,0.3714315018425803,0.36363636363636365,-0.0008139185195968303,0.030243685703213372,12.308202909363864,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,neq_peak,binary,flexibility-supporting higher,205,0.2506473497600065,0.25,0.00034467364586009716,0.023454131009403342,10.672008100142097,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,distance_to_neq_peak,distance,flexibility-supporting lower,205,-6.136019998012231,-6.152777777777778,0.003977201446059814,0.4581528453900011,-13.401634981076322,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,test,distance_to_neq_top10,distance,flexibility-supporting lower,205,-5.1719446647517255,-5.6,0.004903107967815908,0.45313365014162255,-11.424549404136213,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,test,q3_is_H,binary,two-sided,205,-0.6965067335508981,-0.75,-0.00044673792520664193,0.05337530568898025,-13.040861998648907,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,test,q3_is_E,binary,two-sided,205,-0.21443759229424503,-0.1111111111111111,8.313579961025528e-05,0.02533354563583635,-8.467852513719924,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,test,q3_is_C,binary,two-sided,205,0.9109443258451432,1.0,0.0008170152170274435,0.06431279696653255,14.151574080998728,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,q8_is_T,binary,upper,205,0.2568978218186003,0.25,-0.0003785119423441425,0.02373814021620815,10.838099843444303,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,q8_is_S,binary,upper,205,0.11312710750737076,0.0,7.040530922996142e-05,0.013446186055145484,8.408087002104,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,q8_turn_or_bend_TS,binary,upper,205,0.37002492932597114,0.3333333333333333,-0.00018668106068966907,0.03154207609575157,11.737071753388006,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,q8_loop_turn_bend_CTS,binary,upper,205,0.8894729923006387,1.0,-0.0009094642456843813,0.06371363274831553,13.974755764807073,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,structured_linker_loop,binary,upper,205,0.7418556295207783,0.8,0.001070678448963896,0.05491088379052339,13.490676163541558,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,q3_boundary_within2,binary,upper,205,0.3781958242860557,0.4166666666666667,-0.0002846960728747891,0.03918258444814471,9.659406741273584,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,q8_boundary_within2,binary,upper,205,0.5995367551688119,0.6666666666666666,-0.00043293113775307664,0.04729906654326745,12.684598875915125,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,distance_to_q3_boundary,distance,lower,205,-1.5068276104228322,-1.5999999999999999,0.0016731420788403514,0.2382034618389309,-6.332824640146057,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,test,distance_to_q8_boundary,distance,lower,205,-3.0166439329354935,-3.1,-0.003276731232937177,0.28573896535283727,-10.545874266681055,1.0,9.999000099990002e-05,9.999000099990002e-05,1.0,0.00039996000399960006,0.00010433739234772175
esm3_top28_bilstm_attn,test,rsa,continuous,two-sided,205,0.28309372055150395,0.2831626024097204,-0.0003996857526458849,0.02273975205990219,12.466864438862716,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,exposed_rsa_ge025,binary,two-sided,205,0.47258304068141255,0.5,-0.00020595894384519556,0.039491919287601984,11.971790891755523,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,disorder,continuous,upper,205,0.07137946935582913,0.04553166979325891,3.83235170067705e-06,0.0072829596797830045,9.8003614110706,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,disorder_ge05,binary,upper,205,0.03562203777411812,0.0,0.00017409237932480398,0.007993196117254502,4.434764876877431,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
esm3_top28_bilstm_attn,test,interface,binary,two-sided,205,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
esm3_top28_bilstm_attn,test,torsion_change_from_previous,continuous,upper,205,80.46471718821587,82.67331675335882,0.0636431257762032,6.2438848199745545,12.876770853496833,9.999000099990002e-05,1.0,9.999000099990002e-05,0.00014116235435280002,1.0,0.00010433739234772175
