condition,sign,evaluation_split,feature,feature_type,n_pairs,n_proteins,baseline_auroc,single_feature_auroc,delta_auroc_single_from_baseline,full_query_auroc,without_feature_auroc,delta_auroc_full_minus_without,baseline_macro_protein_auroc,single_feature_macro_protein_auroc,delta_macro_auroc_single_from_baseline,full_query_macro_protein_auroc,without_feature_macro_protein_auroc,delta_macro_auroc_full_minus_without,baseline_average_precision,single_feature_average_precision,full_query_average_precision,without_feature_average_precision
esm2_frozen_bilstm_attn,-1,test,torsion_change_from_previous,numeric,7991,201,0.5070843855736923,0.8153122881502982,0.3082279025766059,0.8767512230042952,0.8412990387230717,0.03545218428122354,0.5028145359560415,0.8313440921469509,0.3285295561909094,0.8770762031896554,0.8456272921721709,0.03144891101748448,0.51033356436888,0.7284182754128157,0.8388891987395386,0.8052881595423774
esm2_frozen_bilstm_attn,-1,test,query_amino_acid_class,categorical,7991,201,0.5070843855736923,0.6094310240862344,0.10234663851254211,0.8767512230042952,0.8739522855744315,0.0027989374298637015,0.5028145359560415,0.6163084039102005,0.11349386795415894,0.8770762031896554,0.8788512606982227,-0.0017750575085673237,0.51033356436888,0.5892708555474291,0.8388891987395386,0.8390972526684015
esm2_frozen_bilstm_attn,-1,test,normalized_query_position,numeric,7991,201,0.5070843855736923,0.5010359532630508,-0.0060484323106414495,0.8767512230042952,0.8767756536481404,-2.443064384516358e-05,0.5028145359560415,0.4963986869182769,-0.006415849037764654,0.8770762031896554,0.8772599182619646,-0.00018371507230918738,0.51033356436888,0.5050999043866431,0.8388891987395386,0.8388836278733367
esm2_frozen_bilstm_attn,-1,test,query_in_any_band,numeric,7991,201,0.5070843855736923,0.5930957246498556,0.08601133907616332,0.8767512230042952,0.8687441108053732,0.008007112198922028,0.5028145359560415,0.5817110607267261,0.07889652477068454,0.8770762031896554,0.8748465975834899,0.0022296056061654745,0.51033356436888,0.5365280260337566,0.8388891987395386,0.8314059996760298
esm2_frozen_bilstm_attn,1,validation,neq,numeric,8716,206,0.5158138705886317,0.7759942427905879,0.2601803722019562,0.8186728616079327,0.7578260452910303,0.060846816316902474,0.5268533599259475,0.8011661530123521,0.27431279308640455,0.8386796507437156,0.7685278712417665,0.07015177950194917,0.5117409098485649,0.7529392658062508,0.7976403644048785,0.7242179782274449
esm2_frozen_bilstm_attn,1,validation,rsa,numeric,8716,206,0.5158138705886317,0.6382968685498613,0.12248299796122963,0.8186728616079327,0.7980207815567106,0.0206520800512221,0.5268533599259475,0.6162504789914278,0.08939711906548031,0.8386796507437156,0.8232301060035041,0.01544954474021154,0.5117409098485649,0.5924328882682809,0.7976403644048785,0.7782730147253061
esm2_frozen_bilstm_attn,1,validation,disorder,numeric,8716,206,0.5158138705886317,0.4974881843991946,-0.018325686189437085,0.8186728616079327,0.8146390239176404,0.004033837690292308,0.5268533599259475,0.5176368664150954,-0.009216493510852075,0.8386796507437156,0.8323294046872156,0.006350246056500031,0.5117409098485649,0.4921491093766342,0.7976403644048785,0.7922337709390337
esm2_frozen_bilstm_attn,1,validation,torsion_change_from_previous,numeric,8716,206,0.5158138705886317,0.5605405268789122,0.0447266562902805,0.8186728616079327,0.8176982325040649,0.0009746291038678079,0.5268533599259475,0.5758186269093944,0.04896526698344694,0.8386796507437156,0.8382647143885464,0.00041493635516920424,0.5117409098485649,0.5582129751332705,0.7976403644048785,0.7959574702800497
esm2_frozen_bilstm_attn,1,validation,query_amino_acid_class,categorical,8716,206,0.5158138705886317,0.5845207994591362,0.06870692887050445,0.8186728616079327,0.8156237626264755,0.003049098981457221,0.5268533599259475,0.5949207604674053,0.06806740054145777,0.8386796507437156,0.8353742255431429,0.0033054252005727536,0.5117409098485649,0.5764078294695567,0.7976403644048785,0.7953989974643706
esm2_frozen_bilstm_attn,1,validation,normalized_query_position,numeric,8716,206,0.5158138705886317,0.5184213325301814,0.0026074619415497047,0.8186728616079327,0.8187409434788837,-6.808187095097562e-05,0.5268533599259475,0.5162410748338898,-0.010612285092057694,0.8386796507437156,0.8383854265457886,0.0002942241979270177,0.5117409098485649,0.5097665571673564,0.7976403644048785,0.7975613936071086
esm2_frozen_bilstm_attn,1,validation,query_in_any_band,numeric,8716,206,0.5158138705886317,0.6623124194390855,0.14649854885045377,0.8186728616079327,0.7902586584554208,0.028414203152511974,0.5268533599259475,0.6801416613469258,0.15328830142097827,0.8386796507437156,0.8112664056667038,0.027413245077011816,0.5117409098485649,0.6055252154583652,0.7976403644048785,0.7711388195739788
esm2_frozen_bilstm_attn,1,test,neq,numeric,8933,204,0.5129197419841237,0.7630506246879568,0.2501308827038331,0.8189410481443831,0.7660616286600539,0.05287941948432917,0.5132974061494565,0.7731881558494585,0.25989074970000203,0.8317753732518858,0.7734469473491558,0.05832842590273002,0.5089536050700711,0.7332017690141943,0.7941932161016619,0.7365852289331648
